Timestamp,Nombre,Datos
"1685835510","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""338 lumenes""}]"
"1685835510","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.42cm""}]"
"1685835518","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835518","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""331 lumenes""}]"
"1685835518","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""42.57cm""}]"
"1685835526","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835526","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""349 lumenes""}]"
"1685835526","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""42.60cm""}]"
"1685835534","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835534","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""343 lumenes""}]"
"1685835534","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""42.58cm""}]"
"1685835542","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835542","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""344 lumenes""}]"
"1685835542","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.83cm""}]"
"1685835550","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835550","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""337 lumenes""}]"
"1685835550","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.83cm""}]"
"1685835558","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835558","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""346 lumenes""}]"
"1685835558","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.42cm""}]"
"1685835566","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835566","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""343 lumenes""}]"
"1685835566","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.01cm""}]"
"1685835574","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835574","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""339 lumenes""}]"
"1685835574","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""42.99cm""}]"
"1685835582","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835582","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""325 lumenes""}]"
"1685835582","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""42.58cm""}]"
"1685835591","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835591","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""318 lumenes""}]"
"1685835591","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.89cm""}]"
"1685835599","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835599","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685835599","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.08cm""}]"
"1685835607","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.90°C""}]"
"1685835607","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""309 lumenes""}]"
"1685835607","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""16.39cm""}]"
"1685835615","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835615","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""315 lumenes""}]"
"1685835615","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""42.24cm""}]"
"1685835623","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835623","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""322 lumenes""}]"
"1685835623","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.10cm""}]"
"1685835631","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835631","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""314 lumenes""}]"
"1685835631","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.99cm""}]"
"1685835639","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685835639","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""318 lumenes""}]"
"1685835639","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.04cm""}]"
"1685835647","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835647","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""315 lumenes""}]"
"1685835647","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""16.49cm""}]"
"1685835655","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835655","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""302 lumenes""}]"
"1685835655","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""41.87cm""}]"
"1685835664","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835664","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685835664","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""18.26cm""}]"
"1685835672","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835672","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""314 lumenes""}]"
"1685835672","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""16.69cm""}]"
"1685835680","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835680","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""291 lumenes""}]"
"1685835680","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""23.31cm""}]"
"1685835688","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835688","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""343 lumenes""}]"
"1685835688","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.54cm""}]"
"1685835696","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835696","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""336 lumenes""}]"
"1685835696","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""44.34cm""}]"
"1685835704","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685835704","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""345 lumenes""}]"
"1685835704","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""42.67cm""}]"
"1685835712","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835712","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""319 lumenes""}]"
"1685835712","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.52cm""}]"
"1685835720","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835720","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""304 lumenes""}]"
"1685835720","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.53cm""}]"
"1685835728","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835728","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""325 lumenes""}]"
"1685835728","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.93cm""}]"
"1685835736","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835736","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""309 lumenes""}]"
"1685835736","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.93cm""}]"
"1685835744","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835744","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""318 lumenes""}]"
"1685835744","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""44.69cm""}]"
"1685835753","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""31.20°C""}]"
"1685835753","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""310 lumenes""}]"
"1685835753","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""44.73cm""}]"
"1685835761","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835761","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""320 lumenes""}]"
"1685835761","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.93cm""}]"
"1685835769","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""32.30°C""}]"
"1685835769","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""313 lumenes""}]"
"1685835769","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""44.69cm""}]"
"1685835777","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835777","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""247 lumenes""}]"
"1685835777","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.49cm""}]"
"1685835785","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835785","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""312 lumenes""}]"
"1685835785","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.49cm""}]"
"1685835793","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835793","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""320 lumenes""}]"
"1685835793","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.49cm""}]"
"1685835801","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835801","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""269 lumenes""}]"
"1685835801","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.90cm""}]"
"1685835809","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835809","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""336 lumenes""}]"
"1685835809","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.87cm""}]"
"1685835817","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835817","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""346 lumenes""}]"
"1685835817","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.42cm""}]"
"1685835825","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835825","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""325 lumenes""}]"
"1685835825","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.00cm""}]"
"1685835834","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""33.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""31.30°C""}]"
"1685835834","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""338 lumenes""}]"
"1685835834","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.80cm""}]"
"1685835842","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835842","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""339 lumenes""}]"
"1685835842","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""44.98cm""}]"
"1685835850","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835850","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""336 lumenes""}]"
"1685835850","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.42cm""}]"
"1685835858","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685835858","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""334 lumenes""}]"
"1685835858","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.42cm""}]"
"1685835866","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""31.20°C""}]"
"1685835866","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""336 lumenes""}]"
"1685835866","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.19cm""}]"
"1685835874","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835874","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""334 lumenes""}]"
"1685835874","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.20cm""}]"
"1685835882","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835882","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""327 lumenes""}]"
"1685835882","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.07cm""}]"
"1685835890","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""33.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""31.20°C""}]"
"1685835890","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""331 lumenes""}]"
"1685835890","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.07cm""}]"
"1685835898","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835898","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""339 lumenes""}]"
"1685835898","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.58cm""}]"
"1685835906","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.30°C""}]"
"1685835906","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""330 lumenes""}]"
"1685835906","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""6.17cm""}]"
"1685835914","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835914","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""307 lumenes""}]"
"1685835914","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""6.27cm""}]"
"1685835923","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685835923","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""322 lumenes""}]"
"1685835923","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""4.23cm""}]"
"1685835931","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835931","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""324 lumenes""}]"
"1685835931","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""44.64cm""}]"
"1685835939","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""29.90°C""}]"
"1685835939","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""318 lumenes""}]"
"1685835939","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.05cm""}]"
"1685835947","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685835947","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""314 lumenes""}]"
"1685835947","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""44.61cm""}]"
"1685835955","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835955","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""338 lumenes""}]"
"1685835955","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""45.83cm""}]"
"1685835963","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""30.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835963","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""331 lumenes""}]"
"1685835963","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""44.63cm""}]"
"1685835971","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.40°C""}]"
"1685835971","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""320 lumenes""}]"
"1685835971","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""43.45cm""}]"
